Team,Rotation,Serve Loc,Speed,Pass Loc,Passer #,PassRTG,OH Path,MH Path,RS Path,Setter #,Setter zone,Set,Hitter #,Hit To,Result,Speed,FBWL
GSO,1,C,O,5,5,3,5,3,4,18,3,4,6,6,K,+,W
GSO,2,A,O,5,8,1,4,B,5,18,6,BRA,25,1,A,+,
GSO,2,A,O,6,25,3,4,B,5,18,3,4,8,6,BE,O,L
GSO,2,A,O,5,8,3,4,B,5,18,3,B,10,1,K,+,W
GSO,2,A,O,5,8,3,4,B,5,18,3,B,10,6,BA,O,
GSO,2,A,O,6,5,1,4,B,5,18,1,B,10,1,E,+,L
GSO,2,A,O,5,5,3,4,1,5,18,3,1,10,1,A,O,
GSO,2,A,O,5,8,1,4,B,5,18,5,4,8,1,BA,O,
GSO,2,A,O,5,8,3,4,B,5,18,3,BRA,25,6,K,O,W
GSO,2,A,O,6,25,3,3,C,5,18,3,4,6,1,BA,O,
GSO,2,A,O,1,25,3,4,B,5,18,3,B,10,6,A,+,
GSO,2,A,O,1,25,2,4,1,5,18,2,4,8,6,A,+,
GSO,2,A,O,6,25,1,4,C,2,18,3,4,8,5,A,O,
GSO,2,A,O,6,25,2,4,C,2,18,2,2,6,T1,A,-,
GSO,2,A,O,1,25,3,4,5,2,18,3,2,6,1,A,O,
GSO,2,A,O,5,16,2,4,3,5,18,4,3,11,,K,,W
GSO,2,A,-,5,6,3,4,3,5,18,3,5,6,6,BA,+,
GSO,2,A,O,5,8,1,4,3,5,18,3,5,6,T4,K,-,W
GSO,2,A,-,3,11,1,,,,,,,,,,,
GSO,2,A,-,6,25,3,4,3,5,18,3,5,6,1,K,O,W
GSO,2,A,O,5,8,0,,,,,,,,,,,L
GSO,2,A,O,5,8,1,4,3,5,18,1,5,6,5,BK,+,W
GSO,3,C,O,5,25,1,4,B,5,18,3,4,8,5,A,O,
GSO,3,C,O,6,25,1,4,1,5,6,2,FB,8,T1,A,-,
GSO,3,C,O,5,8,1,4,3,5,18,1,3,7,1,K,+,W
GSO,3,C,O,5,8,1,4,3,5,18,6,4,8,1,BK,O,W
GSO,3,C,O,6,25,2,4,3,5,18,2,3,7,1,A,O,
GSO,3,C,O,5,25,3,4,B,5,18,3,BRA,25,1,E,+,L
GSO,3,C,O,6,25,2,4,B,5,18,3,BRA,7,6,BK,O,W
GSO,3,C,O,5,25,1,4,B,5,8,5,FB,5,T6,A,-,
GSO,3,C,O,5,25,2,4,3,5,18,3,3,7,T2,BK,-,W
GSO,3,C,O,5,16,1,4,2,5,18,6,2,7,6,BA,O,
GSO,3,C,O,5,25,1,4,3,5,18,6,5,6,1,BA,O,
GSO,3,C,O,5,25,3,4,B,3,18,3,B,7,1,A,O,
GSO,3,C,O,5,8,1,4,B,3,1,5,BRA,25,1,BA,O,
GSO,3,C,O,6,25,3,4,3,5,18,3,3,7,1,BA,O,
GSO,3,C,O,5,25,1,4,3,5,18,6,4,8,1,BK,O,W
GSO,4,C,O,6,5,3,4,C,,18,3,4,8,6,BA,O,
GSO,4,C,O,5,25,3,4,C,,18,3,4,8,6,BA,+,
GSO,4,C,O,6,5,3,3,5,,18,3,5,7,6,BA,+,
GSO,4,C,O,5,25,3,4,B,,18,3,B,7,5,K,+,W
GSO,4,C,O,1,3,1,,,,,,,,,,,
GSO,4,C,O,5,25,3,5,3,,18,3,5,8,6,BA,O,
GSO,4,C,O,6,5,3,5,4,,18,3,4,7,1,E,+,L
GSO,4,C,O,1,3,1,5,3,,7,4,5,8,1,K,O,W
GSO,4,C,O,6,5,3,5,3,,18,3,5,8,1,K,O,W
GSO,4,C,O,6,5,3,5,3,,18,3,5,8,T4,K,-,W
GSO,4,C,O,6,3,1,4,C,,18,1,BRA,25,1,A,O,
GSO,4,C,O,5,25,3,4,C,,18,3,C,7,6,BA,+,
GSO,4,C,O,1,3,0,,,,,,,,,,,L
GSO,4,C,O,1,2,1,4,C,,18,6,4,8,1,BE,+,L
GSO,4,C,O,6,3,0,,,,,,,,,,,L
GSO,4,C,O,1,3,1,5,3,,18,6,BRA,25,6,BA,O,
GSO,5,A,O,1,3,2,4,B,,18,2,4,25,1,K,+,W
GSO,5,A,O,1,3,3,4,B,,18,3,4,25,1,BA,O,
GSO,5,A,O,6,5,1,4,B,,18,6,4,25,T6,A,-,
GSO,5,A,O,6,5,3,4,B,,18,3,4,25,6,K,+,W
GSO,5,A,O,1,3,1,4,B,,18,6,B,7,1,A,O,
GSO,5,A,O,6,3,3,4,B,,18,3,4,25,R6,A,-,
GSO,5,A,O,1,3,3,4,B,,18,3,4,25,5,K,+,W
GSO,5,A,O,1,3,1,4,B,,18,1,4,25,1,E,O,L
GSO,5,A,O,1,3,3,4,B,,18,3,4,25,5,K,+,W
GSO,5,A,O,1,5,2,4,B,,18,3,B,7,5,K,+,W
GSO,5,A,O,1,3,3,4,B,,18,3,B,7,T3,A,-,
GSO,6,C,O,5,25,2,4,C,,18,3,BRA,8,1,K,O,W
GSO,6,C,O,5,3,1,2,C,,8,6,2,25,5,BA,+,
GSO,6,C,O,5,25,1,4,C,,18,6,4,25,6,BE,O,L
GSO,6,C,O,5,3,1,3,C,,18,1,3,25,5,A,+,
GSO,6,C,O,1,25,3,5,3,,18,3,5,25,1,BE,+,L
GSO,6,C,O,6,5,1,,,,,,,,,,,
GSO,6,C,O,5,3,3,4,B,,18,3,4,25,5,A,O,
GSO,6,C,O,5,3,3,3,C,,18,3,3,25,5,A,+,
GSO,6,C,O,1,5,1,5,3,,18,3,5,25,1,K,O,W
GSO,6,C,O,5,25,3,4,B,,18,3,B,10,6,BA,+,
GSO,6,C,O,6,5,1,5,3,,18,6,5,25,1,A,O,
GSO,6,C,O,5,3,1,2,4,,18,6,BRA,8,1,A,O,
GSO,6,C,O,5,3,1,4,3,,18,1,4,25,1,K,O,W
GSO,6,C,O,5,25,0,,,,,,,,,,,L
GSO,6,C,O,5,25,2,4,C,,18,2,4,25,5,E,+,L
GSO,6,C,O,5,3,3,4,B,,18,3,B,11,6,A,O,
GSO,6,C,O,5,25,2,4,1,,18,3,4,25,T2,A,-,
GSO,6,C,O,6,3,3,4,C,,18,3,4,25,1,BE,+,L
GSO,6,C,O,1,5,1,5,4,,18,1,5,25,1,A,O,
GSO,6,C,O,1,5,3,4,B,,18,3,B,11,6,BA,+,
GSO,6,C,O,5,3,3,4,1,,18,3,4,25,1,BK,O,W
GSO,6,C,O,1,5,2,5,4,,18,3,5,25,1,K,O,W
GSO,6,C,O,5,3,2,4,B,,18,3,4,25,5,K,+,W
GSO,1,A,O,5,25,1,,,,,,,,,,,
GSO,1,A,-,5,8,1,,,,,,,,,,,
GSO,1,A,O,5,8,1,,,,,,,,,,,
GSO,1,C,O,5,8,1,2,C,4,18,1,4,6,6,BK,O,W
GSO,1,C,O,6,25,3,2,C,4,18,3,2,25,5,K,+,W
GSO,1,C,O,5,8,1,,,,,,,,,,,
GSO,1,C,O,6,25,1,2,C,4,18,6,4,6,6,BA,O,
GSO,1,C,O,5,8,1,2,C,4,18,2,5,11,6,E,O,L
GSO,1,C,O,5,8,1,,,,,,,,,,,
GSO,1,C,O,6,25,1,2,C,4,18,5,4,6,1,BK,O,W
GSO,1,C,O,6,8,0,,,,,,,,,,,L
GSO,1,C,O,1,25,1,5,4,2,18,3,2,6,5,K,O,W
GSO,1,A,O,5,8,1,,,,,,,,,,,
GSO,1,A,O,5,8,1,5,3,4,18,6,4,6,1,A,O,
GSO,2,C,O,6,5,3,2,5,4,18,3,2,8,6,BK,O,W
GSO,2,C,O,5,5,2,4,B,5,18,3,B,7,T3,BA,-,
GSO,2,C,O,5,8,1,4,5,2,18,1,BRA,25,R6,A,O,
GSO,2,C,-,6,5,3,4,5,2,18,3,4,8,T3,K,-,W
GSO,2,C,O,6,5,1,4,1,5,18,6,4,8,1,K,O,W
GSO,2,C,O,1,25,1,4,1,5,18,2,5,6,1,BA,O,
GSO,2,A,O,5,8,2,4,5,2,18,3,2,6,1,K,O,W
GSO,2,A,O,1,25,3,4,1,5,18,3,4,8,5,E,O,L
GSO,2,A,O,1,25,2,4,1,5,18,3,4,8,6,K,+,W
GSO,2,C,O,1,25,0,,,,,,,,,,,L
GSO,2,C,O,1,25,0,,,,,,,,,,,L
GSO,2,C,O,1,25,1,4,1,5,5,6,4,8,R1,K,-,W
GSO,2,C,O,1,25,2,4,3,5,18,2,5,6,1,A,O,
GSO,3,A,O,5,8,2,4,C,2,18,2,C,10,6,BE,O,L
GSO,3,A,O,5,8,1,4,3,5,18,6,BRA,25,R6,A,-,
GSO,3,A,O,6,25,3,4,1,5,18,3,4,8,R1,A,-,
GSO,3,A,O,1,5,2,4,2,5,18,2,5,6,6,K,O,W
GSO,3,A,O,5,8,1,,,,,,,,,,,
GSO,3,C,O,6,25,0,,,,,,,,,,,L
GSO,3,C,O,6,25,1,4,3,5,18,6,4,8,1,BE,O,L
GSO,3,C,O,6,25,1,4,B,5,18,2,5,6,T6,A,-,
GSO,4,C,O,6,5,3,4,1,,18,3,1,10,1,BA,O,
GSO,4,C,O,1,3,3,4,C,,18,3,4,8,1,BE,O,L
GSO,4,C,O,6,5,1,5,3,,18,3,5,8,6,BA,O,
GSO,4,C,O,6,5,3,5,3,,18,3,5,8,T3,A,-,
GSO,4,C,+,5,25,1,5,3,,5,6,BRA,25,6,BE,O,L
GSO,4,A,O,5,25,1,,,,,,,,,,,
GSO,4,A,O,5,25,3,4,B,,18,3,B,7,5,BE,O,L
GSO,4,A,-,4,7,3,4,1,,18,3,SD,18,6,BA,-,
GSO,4,C,+,1,3,3,4,B,,18,3,B,7,T4,A,-,
GSO,4,C,O,5,25,3,5,4,,18,3,5,8,T6,K,-,W
GSO,4,A,+,6,5,3,4,1,,18,3,4,8,6,K,O,W
GSO,4,A,O,1,3,1,4,1,,18,1,4,8,1,A,O,
GSO,4,A,O,1,3,3,5,3,,18,3,5,8,6,K,+,W
GSO,5,C,O,6,5,1,,,,,,,,,,,
GSO,5,C,O,1,3,1,4,,,5,6,4,25,T3,A,-,
GSO,5,C,O,1,3,1,3,C,,18,1,3,25,1,BA,O,
GSO,5,C,O,1,3,3,4,B,,18,3,B,10,5,BA,O,
GSO,5,C,O,1,3,3,4,3,,18,3,SD,18,5,E,-,L
GSO,5,C,O,1,3,1,4,,,5,5,4,25,5,BK,O,W
GSO,5,C,O,1,3,1,4,,,5,5,4,25,5,BA,O,
GSO,5,C,O,6,5,2,4,1,,18,2,4,25,6,K,O,W
GSO,5,C,O,1,3,3,4,B,,18,3,B,7,1,K,+,W
GSO,5,C,O,5,25,3,4,5,,18,3,4,25,5,K,O,W
GSO,5,A,O,1,3,1,4,5,,18,1,4,25,6,A,O,
GSO,5,A,O,5,25,2,4,B,,18,3,4,25,R6,A,-,
GSO,5,A,O,6,5,3,4,1,,18,3,1,7,T3,A,-,
GSO,5,A,O,1,3,2,4,5,,18,2,4,25,5,A,O,
GSO,5,A,O,5,25,2,4,B,,18,2,4,25,6,BA,O,
GSO,5,A,O,1,3,3,4,1,,18,3,4,25,1,K,O,W
GSO,5,A,O,1,3,0,,,,,,,,,,,L
GSO,5,A,O,6,5,1,4,B,,18,6,4,25,6,K,O,W
GSO,6,A,O,5,25,2,4,B,,18,3,B,7,1,K,O,W
GSO,6,A,O,5,25,2,4,2,,18,3,2,7,5,E,O,L
GSO,6,A,O,5,25,1,4,,,7,4,4,25,R5,A,-,
GSO,6,A,O,5,25,1,4,,,18,6,4,25,6,A,O,
GSO,6,A,O,1,5,3,4,B,,18,3,B,11,5,K,O,W
GSO,6,A,O,1,5,1,4,C,,16,6,4,25,6,K,O,W
GSO,6,A,O,5,25,2,4,B,,18,3,4,25,6,BA,O,
GSO,6,A,-,6,3,3,4,1,,18,3,4,25,T2,K,-,W
GSO,6,C,O,3,11,1,4,,,18,1,4,25,6,BA,O,
GSO,6,C,O,5,25,2,4,B,,18,4,4,25,T1,K,-,W
GSO,6,A,O,1,5,3,4,B,,18,3,4,25,6,BA,O,
GSO,1,B,-,6,25,2,5,2,4,18,2,5,25,6,K,+,W
GSO,1,B,-,1,5,0,,,,,,,,,,,L
GSO,1,B,-,6,5,3,2,C,4C,18,3,C,7,T5,A,-,
GSO,1,B,-,6,5,1,B,3,4,18,6,B,25,R6,A,-,
GSO,1,B,-,6,5,2,B,3,4,18,3,3,7,5,BA,O,
GSO,1,B,-,1,5,1,2,C,4,18,4,4,6,6,E,O,L
GSO,1,B,-,5,25,1,4,C,2,18,6,4,25,6,E,-,L
GSO,1,B,O,6,8,1,4,C,2,18,6,4,25,4,BK,O,W
GSO,1,C,O,5,16,2,2,4,5,18,2,2,25,5,E,O,L
GSO,1,C,O,5,16,1,2,4,5,18,6,4,7,1,A,O,
GSO,1,C,O,5,16,3,5,4,2,18,3,5,25,6,BK,O,W
GSO,1,C,O,5,5,3,5,A,4,18,3,4,6,1,BA,O,
GSO,1,C,O,6,25,2,2,1,4,18,2,2,25,6,A,O,
GSO,1,C,O,6,8,2,4,C,2,18,3,2,6,1,K,O,W
GSO,1,C,O,6,25,3,2,C,4,18,3,C,10,6,BA,O,
GSO,1,C,O,6,3,2,2,C,4,18,2,2,25,1,A,+,
GSO,1,C,O,1,18,0,,,,,,,,,,,L
GSO,1,C,O,6,16,3,4,C,2,18,2,4,25,1,BA,O,
GSO,1,B,O,6,8,2,4,C,2,18,4,4,25,1,BA,O,
GSO,1,A,O,6,8,2,4,C,2,18,3,2,6,5,A,O,
GSO,1,A,O,5,16,3,5,3,4,18,2,5,25,6,K,O,W
GSO,2,C,O,6,5,3,4,3,5,18,3,5,6,1,BA,O,
GSO,2,C,O,5,8,1,4,3,5,18,6,3,7,6,K,O,W
GSO,2,A,O,6,5,1,4,3,5,18,1,3,7,1,A,O,
GSO,2,A,O,6,3,3,4,B,5,18,3,4,8,5,BK,O,W
GSO,2,A,O,5,3,1,,,,,,,,,,,
GSO,2,A,O,6,3,3,4,3,5,18,3,BRA,25,5,A,O,
GSO,2,A,O,5,3,3,4,3,5,18,3,4,8,6,BA,O,
GSO,2,A,O,6,3,3,4,3,5,18,3,4,16,6,BA,O,
GSO,2,C,O,5,8,3,4,C,2,18,3,2,6,1,BK,O,W
GSO,2,C,O,6,3,1,,,,,,,,,,,
GSO,2,C,O,6,3,3,4,C,2,18,3,2,6,5,A,O,
GSO,2,C,O,6,3,3,4,C,2,18,3,2,6,1,K,O,W
GSO,2,C,O,1,25,2,4,C,2,18,3,2,6,1,K,O,W
GSO,2,C,O,6,3,3,4,C,2,18,3,2,6,5,A,O,
GSO,2,C,O,1,25,2,4,C,2,18,3,C,10,1,BE,O,L
GSO,2,C,O,1,25,2,4,C,2,18,4,2,6,6,K,+,W
GSO,3,A,O,5,25,1,4,1,5,18,6,1,10,T6,A,-,
GSO,3,A,-,3,25,0,,,,,,,,,,,L
GSO,3,A,O,5,25,3,4,3,5,18,3,5,6,1,BK,O,W
GSO,3,A,O,5,25,3,4,1,5,18,3,4,8,1,BK,O,W
GSO,3,C,O,6,25,1,4,3,5,18,6,5,23,T4,A,-,
GSO,3,C,O,6,25,1,4,3,5,18,6,3,10,6,BA,O,
GSO,3,C,O,6,25,3,4,A,5,18,3,A,10,6,BA,+,
GSO,3,C,O,6,25,3,4,C,2,18,3,C,10,5,E,O,L
GSO,3,C,O,1,3,3,2,C,4,18,3,2,8,1,A,O,
GSO,3,C,O,1,3,2,4,3,5,18,3,3,10,T3,BA,-,
GSO,3,C,O,6,3,3,3,A,5,18,3,3,8,R4,A,-,
GSO,3,A,O,5,25,3,4,C,2,18,3,2,6,5,K,O,W
GSO,3,A,O,5,25,2,4,B,2,18,3,B,7,1,A,O,
GSO,3,C,O,5,8,2,4,B,2,18,3,2,6,5,A,O,
GSO,3,C,O,6,25,3,4,B,2,18,3,B,7,5,BA,O,
GSO,3,C,O,6,25,3,4,B,2,18,3,4,8,6,K,O,W
GSO,3,C,O,6,25,1,4,B,2,18,6,4,8,1,BA,O,
GSO,3,C,O,6,25,1,4,2,5,18,6,2,7,5,BK,O,W
GSO,4,A,O,5,25,1,4,1,,18,6,4,8,T1,A,-,
GSO,4,C,O,1,3,1,,,,,,,,,,,
GSO,4,C,O,1,3,1,4,1,,5,6,4,8,6,E,O,L
GSO,4,C,O,6,5,1,4,C,,18,4,4,8,T6,K,-,W
GSO,4,C,O,1,3,3,4,C,,18,3,BRA,25,6,A,O,
GSO,4,C,O,1,3,3,4,C,,18,3,BRA,25,5,K,O,W
GSO,4,C,O,5,25,3,4,1,,18,3,1,10,6,BK,O,W
GSO,4,C,O,6,3,2,4,C,,18,2,4,8,FB,A,-,
GSO,4,C,O,5,25,2,4,C,,18,3,C,10,1,A,O,
GSO,4,C,O,4,10,3,4,C,,18,3,C,10,1,BK,O,W
GSO,4,B,O,6,3,2,4,B,5,2,3,B,7,6,BK,O,W
GSO,4,A,O,6,25,3,4,B,5,2,3,4,8,R1,E,-,L
GSO,4,A,O,6,25,3,3,1,5,2,3,3,8,5,K,O,W
GSO,5,C,O,5,25,3,4,C,,18,3,C,10,6,BK,O,W
GSO,5,C,O,5,25,1,,,,,,,,,,,
GSO,5,C,O,6,3,5,2,C,,18,3,2,25,T3,A,-,
GSO,5,A,O,1,5,3,4,1,,18,3,4,25,6,A,O,
GSO,5,A,O,5,25,1,,,,,,,,,,,
GSO,5,C,O,5,3,3,4,B,2,2,3,B,7,6,BA,O,
GSO,5,C,O,6,3,2,4,B,2,2,3,2,23,5,A,O,
GSO,5,B,-,5,25,0,,,,,,,,,,,L
GSO,5,B,-,6,3,3,4,3,5,2,3,BRA,8,1,E,O,L
GSO,5,A,-,1,3,1,4,3,5,2,1,4,25,6,A,O,
GSO,5,A,-,6,3,2,4,3,5,2,2,3,7,5,A,O,
GSO,5,B,-,1,3,3,4,3,5,2,3,3,7,T3,K,-,W
GSO,6,A,O,5,25,2,2,C,,18,3,2,25,5,K,+,W
GSO,6,A,O,5,3,2,2,4,,18,3,2,25,1,K,O,W
GSO,6,A,O,5,25,2,4,1,,18,3,4,25,T3,A,-,
GSO,6,B,-,6,3,3,4,2,,18,3,2,7,6,BE,O,L
GSO,6,B,-,6,5,1,,,,,,,,,,,
GSO,6,B,-,6,5,2,4,B,,18,3,4,25,1,K,O,W
GSO,6,A,O,6,8,0,,,,,,,,,,,W
GSO,6,A,O,5,25,3,4,A,5,2,3,A,10,T3,A,-,
GSO,6,A,O,5,25,1,4,3,5,2,6,4,25,5,K,O,W
GSO,6,C,O,5,25,3,2,3,5,2,3,5,23,1,A,O,
GSO,6,C,O,6,16,3,2,3,5,2,2,3,10,T3,A,-,
GSO,6,C,O,6,16,3,4,1,5,2,3,1,10,5,A,O,
GSO,6,C,O,6,16,2,4,1,5,2,2,4,25,5,K,+,W
GSO,1,A,O,5,8,1,2,B,4,18,3,B,7,6,BK,+,W
GSO,1,A,O,5,8,3,2,B,4,18,3,4,6,1,A,+,
GSO,1,A,O,5,8,2,5,1,4,18,2,5,25,1,A,+,
GSO,1,B,O,5,8,1,5,1,4,18,6,5,25,6,A,O,
GSO,1,B,O,6,25,3,4,B,2,18,3,B,7,1,BA,+,
GSO,1,B,O,6,8,1,,,,25,5,4,6,FB,A,-,
GSO,1,B,O,6,25,3,,B,2,18,3,2,23,T3,A,-,
GSO,1,A,+,6,5,2,5,1,4,18,3,5,25,T4,BB,-,
GSO,1,A,+,5,8,3,5,2,4,18,3,2,7,5,K,+,W
GSO,1,A,+,5,8,1,5,1,4,5,6,4,6,1,E,+,L
GSO,1,A,O,5,8,1,5,2,3,18,6,4,6,1,BK,+,W
GSO,2,A,O,6,5,1,4,1,5,18,6,BRA,25,R6,A,-,
GSO,2,A,O,6,5,3,4,1,5,18,2,4,8,T2,BB,-,
GSO,2,A,O,6,5,3,4,1,5,18,3,BRA,25,1,A,+,
GSO,2,A,O,5,8,3,4,A,5,18,3,4,8,5,A,+,
GSO,2,A,O,5,8,3,4,1,5,18,3,5,6,1,A,+,
GSO,2,A,O,5,8,3,4,3,5,18,3,5,6,5,BK,+,W
GSO,2,A,O,5,8,1,,,,,,,,,,,
GSO,2,C,O,6,5,0,,,,,,,,,,,L
GSO,2,C,O,1,25,3,2,B,4,18,3,2,8,1,E,+,L
GSO,2,C,O,5,8,1,4,B,2,18,3,2,6,1,BK,+,W
GSO,2,C,O,1,25,1,4,B,2,18,2,2,6,1,A,+,
GSO,3,C,O,6,25,3,4,3,5,18,3,3,10,1,BA,O,
GSO,3,C,O,5,8,3,4,A,5,18,3,A,10,T3,A,-,
GSO,3,C,O,5,8,1,4,3,5,18,1,BRA,25,6,BA,O,
GSO,3,C,O,5,25,0,,,,,,,,,,,L
GSO,3,C,O,6,5,2,4,3,5,18,4,4,8,1,BA,O,
GSO,3,A,O,5,8,2,4,1,5,18,2,4,8,T3,E,-,L
GSO,4,A,O,6,5,2,4,C,,18,4,4,8,1,BK,+,W
GSO,4,A,O,6,5,3,5,3,,18,3,5,8,1,E,+,L
GSO,4,A,O,6,5,3,5,3,,18,3,3,10,5,K,+,W
GSO,4,A,O,1,5,3,4,3,,18,3,4,8,6,BB,+,
GSO,4,C,O,5,25,3,4,C,,18,3,C,10,6,A,+,
GSO,4,C,+,1,3,0,,,,,,,,,,,L
GSO,4,C,O,1,3,3,4,C,,18,3,C,10,6,K,+,W
GSO,4,C,O,6,5,1,4,C,,18,5,4,8,T1,K,O,W
GSO,4,C,+,1,3,1,4,1,,18,1,BRA,25,5,A,+,
GSO,4,C,O,1,5,1,4,C,,18,4,4,8,FB,A,O,
GSO,4,A,O,1,3,3,5,3,,18,3,,18,SD3,A,-,
GSO,4,C,O,6,5,3,5,3,,18,3,3,10,T2,BA,-,
GSO,5,C,O,6,5,3,4,C,,18,3,C,10,5,K,+,W
GSO,5,C,O,6,5,2,4,B,,18,2,B,10,6,BA,+,
GSO,5,C,+,6,25,3,2,C,,18,3,C,10,6,K,+,W
GSO,5,C,O,5,25,3,4,C,,18,3,BRA,8,6,A,+,
GSO,5,C,O,6,5,2,4,1,,18,4,4,25,4,A,+,
GSO,5,C,O,6,5,3,4,C,,18,3,C,10,5,K,+,W
GSO,5,C,O,6,5,3,4,C,,18,3,C,10,1,K,+,W
GSO,5,C,O,5,25,1,4,C,,,,,18,T5,A,-,
GSO,5,B,O,1,3,0,,,,,,,,,,,L
GSO,5,B,O,1,3,1,4,C,,18,6,C,10,6,BB,+,
GSO,5,B,O,1,3,3,4,C,,18,3,C,10,6,BE,+,L
GSO,5,B,O,1,3,1,4,B,,18,6,4,25,1,A,+,
GSO,6,C,O,5,25,1,4,,,18,6,4,25,1,K,+,W
GSO,6,B,O,1,5,0,,,,,,,,,,,L
GSO,6,C,O,1,25,1,5,3,,18,6,5,25,1,BA,O,
GSO,6,B,O,6,3,3,4,2,,18,3,2,7,1,BA,+,
GSO,6,B,O,6,25,3,4,C,,18,3,4,25,T2,K,-,W
