Team,Rotation,Serve Loc,Speed,Pass Loc,Passer #,PassRTG,OH Path,MH Path,RS Path,Setter #,Setter zone,Set,Hitter #,Hit To,Result,Speed,FBWL
CCU,1,C,O,6,1,3,4,3,5,7,3,3,16,1,BE,+,L
CCU,1,C,O,6,1,3,5,4,2,7,3,4,16,4,K,+,W
CCU,1,A,O,5,11,3,4,2,5,7,3,5,5,T2,A,-,
CCU,1,A,O,5,11,3,2,4,5,7,3,4,16,6,K,+,W
CCU,2,C,O,6,1,3,4,2,5,7,3,2,16,5,K,+,W
CCU,2,C,O,6,1,3,4,2,5,7,3,2,16,5,A,+,
CCU,2,C,O,1,11,3,4,2,5,7,3,2,16,6,BK,+,W
CCU,2,C,-,6,1,3,4,3,5,7,3,3,16,6,BA,+,
CCU,2,C,O,1,1,2,4,B,5,7,2,B,16,5,K,+,W
CCU,2,A,O,6,1,3,4,B,5,7,3,4,19,6,K,+,W
CCU,3,A,O,1,1,3,4,3,5,7,3,,7,SD3,A,-,
CCU,3,A,O,1,1,3,4,3,5,7,3,5,5,6,BK,+,W
CCU,3,A,+,5,19,3,4,3,5,7,3,4,19,T2,A,-,
CCU,6,A,O,1,1,1,4,,5,6,1,5,5,T1,BK,O,W
CCU,3,A,O,5,19,1,4,,5,7,5,4,19,6,BE,+,L
CCU,3,A,+,5,19,3,4,3,5,7,3,3,10,5,E,+,L
CCU,3,A,O,5,19,1,4,3,5,7,6,5,5,6,BK,+,W
CCU,3,A,O,5,19,1,4,3,5,7,6,5,5,6,BK,+,W
CCU,3,A,O,5,19,3,4,3,5,7,3,3,10,1,K,+,W
CCU,3,A,O,6,4,3,4,3,5,7,2,3,10,6,BK,+,W
CCU,6,A,O,5,19,1,4,,5,1,6,4,19,1,BK,+,W
CCU,1,A,O,6,1,3,5,1,4,7,3,5,11,5,K,O,W
CCU,1,A,O,6,1,2,5,4,2,7,2,5,11,1,E,O,L
CCU,1,A,O,1,11,1,,,,,,,,,,,
CCU,1,A,O,1,11,2,5,2,4,7,3,2,16,6,K,+,W
CCU,1,A,O,1,11,2,5,2,4,7,3,2,16,1,K,+,W
CCU,1,A,O,1,1,2,5,2,4,7,2,2,16,5,A,+,
CCU,1,A,O,1,1,2,5,4,2,7,3,4,16,1,E,+,L
CCU,1,A,O,6,23,3,4,2,5,7,3,4,11,1,K,O,W
CCU,1,A,O,5,11,0,,,,,,,,,,,L
CCU,1,A,-,6,1,3,4,2,5,7,3,4,11,5,BA,O,
CCU,1,A,O,6,1,3,5,2,4,7,3,5,11,6,K,O,W
CCU,1,A,O,6,1,3,5,2,4,7,3,2,16,6,K,+,W
CCU,1,A,-,6,1,3,4,2,5,7,3,2,16,T2,BE,-,L
CCU,1,A,O,6,1,3,5,2,4,7,2,5,11,5,BA,+,
CCU,1,A,O,6,1,2,5,4,2,7,4,4,16,6,BE,+,L
CCU,1,A,+,5,11,1,4,2,5,7,6,4,11,1,BK,O,W
CCU,1,C,O,1,1,3,4,2,5,7,3,2,16,1,K,+,W
CCU,1,C,O,6,1,2,5,2,5,7,2,2,16,1,BA,O,
CCU,1,C,O,6,23,1,4,2,5,7,6,4,11,5,BA,O,
CCU,2,A,O,5,1,3,4,2,5,7,3,4,19,5,BK,+,W
CCU,2,A,+,5,19,0,,,,,,,,,,,L
CCU,2,A,O,6,1,3,4,5,2,7,3,5,16,5,E,O,L
CCU,2,C,O,1,4,1,4,2,5,7,6,4,19,1,A,O,
CCU,2,C,O,1,4,3,4,2,5,7,2,2,16,1,BA,O,
CCU,2,C,O,1,4,1,4,2,5,7,4,4,19,5,A,O,
CCU,2,C,O,1,11,2,4,2,5,7,3,4,19,1,K,+,W
CCU,2,A,O,1,4,3,4,2,5,7,3,4,19,1,BE,+,L
CCU,2,A,O,1,4,2,4,2,5,7,2,2,16,5,A,O,
CCU,2,A,O,1,4,1,4,2,5,7,6,2,16,5,BA,+,
CCU,2,A,O,6,1,3,4,2,5,7,3,B,16,5,BK,+,W
CCU,5,A,+,6,1,0,,,,,,,,,,,L
